time,open,high,low,close,tick_volume,spread,real_volume,symbol,timeframe,digits,hl2,hlc3,ohlc4,range,range_pct,range_points,hour,is_london_session,is_us_session,is_asian_session,is_high_impact_hour,body,body_pct,upper_shadow,lower_shadow,is_bullish,is_doji,price_change,price_change_pct,price_change_points,atr_14,volatility_pct,sma_20,sma_50,ema_20,volume_ma,volume_ratio,prev_high,prev_low,higher_high,lower_low
2023-06-13 16:00:00,1961.4,1965.93,1942.04,1944.95,86094,0,0,XAUUSD.v,H4,2,1953.9850000000001,1950.9733333333334,1953.58,23.8900000000001,1.2283092110337077,2389.00000000001,16,1,1,0,0,16.450000000000045,68.85726245290907,4.529999999999973,2.910000000000082,0,0,-16.450000000000045,-0.8386866523911518,-1645.0000000000045,,,,,1957.9517887702325,,1.0,1971.15,1947.47,0,0
2023-06-13 20:00:00,1944.94,1946.64,1940.02,1942.94,28276,0,0,XAUUSD.v,H4,2,1943.33,1943.2,1943.6350000000002,6.620000000000118,0.3407207633792149,662.0000000000118,20,0,1,0,0,2.0,30.211480362537223,1.7000000000000455,2.9200000000000728,0,0,-2.009999999999991,-0.10334455898609596,-200.9999999999991,,,,,1955.906760486993,,1.0,1965.93,1942.04,0,0
2023-06-14 00:00:00,1942.8,1945.63,1942.17,1944.48,7797,1,0,XAUUSD.v,H4,2,1943.9,1944.0933333333335,1943.77,3.4600000000000364,0.1779396033901113,346.00000000000364,0,0,0,1,0,1.6800000000000637,48.55491329479902,1.150000000000091,0.6299999999998818,1,0,1.5399999999999636,0.07926132561992816,153.99999999999636,,,,,1954.4114085560043,,1.0,1946.64,1940.02,0,0
2023-06-14 04:00:00,1944.48,1949.54,1944.06,1948.81,18311,0,0,XAUUSD.v,H4,2,1946.8,1947.47,1946.7224999999999,5.480000000000018,0.28119724344600133,548.0000000000018,4,0,0,1,0,4.329999999999927,79.0145985401444,0.7300000000000182,0.42000000000007276,1,0,4.329999999999927,0.22268164239283017,432.9999999999927,8.844285714285743,,,,1953.7036019297457,,1.0,1945.63,1942.17,0,0
2023-06-14 08:00:00,1948.81,1951.53,1945.25,1949.86,26501,0,0,XAUUSD.v,H4,2,1948.3899999999999,1948.8799999999999,1948.8625,6.279999999999973,0.3220744053419206,627.9999999999973,8,1,0,0,1,1.0499999999999545,16.719745222929287,1.6700000000000728,3.5599999999999454,1,0,1.0499999999999545,0.05387903387195081,104.99999999999545,9.11285714285717,,,,1953.232576002795,,1.0,1949.54,1944.06,0,0
2023-06-14 12:00:00,1949.86,1960.36,1945.79,1957.06,37926,0,0,XAUUSD.v,H4,2,1953.0749999999998,1954.403333333333,1953.2675,14.569999999999936,0.7444840730483449,1456.9999999999936,12,1,0,0,0,7.2000000000000455,49.41660947151734,3.2999999999999545,4.069999999999936,1,0,7.2000000000000455,0.36925728000984925,720.0000000000045,9.776428571428596,,,,1953.6891503307431,,1.0,1951.53,1945.25,0,0
2023-06-14 16:00:00,1957.04,1959.28,1954.92,1955.08,47228,0,0,XAUUSD.v,H4,2,1957.1,1956.4266666666665,1956.58,4.3599999999999,0.22300877713443437,435.99999999999,16,1,1,0,0,1.9600000000000364,44.95412844036884,2.240000000000009,0.15999999999985448,0,0,-1.9800000000000182,-0.1011721664128884,-198.00000000000182,9.450714285714298,,,,1953.8511682435376,,1.0,1960.36,1945.79,0,0
2023-06-14 20:00:00,1955.08,1955.83,1939.84,1939.85,85614,0,0,XAUUSD.v,H4,2,1947.835,1945.1733333333334,1947.65,15.990000000000009,0.8242905379281908,1599.000000000001,20,0,1,0,0,15.230000000000018,95.24702939337092,0.75,0.009999999999990905,0,0,-15.230000000000018,-0.7789962559076824,-1523.0000000000018,10.165714285714298,,,,1952.254131536723,,1.0,1959.28,1954.92,0,1
2023-06-15 00:00:00,1942.14,1945.3,1936.1,1939.19,9756,0,0,XAUUSD.v,H4,2,1940.6999999999998,1940.1966666666667,1940.6825,9.200000000000045,0.4744248887422091,920.0000000000045,0,0,0,1,0,2.9500000000000455,32.065217391304685,3.1599999999998545,3.0900000000001455,0,0,-0.6599999999998545,-0.034023249220294094,-65.99999999998545,9.762142857142878,,,,1950.7915133723438,,1.0,1955.83,1939.84,0,1
2023-06-15 04:00:00,1939.14,1939.24,1932.35,1934.47,32577,0,0,XAUUSD.v,H4,2,1935.795,1935.3533333333335,1936.3,6.8900000000001,0.35616990700295686,689.00000000001,4,0,0,1,0,4.670000000000073,67.77939042089993,0.09999999999990905,2.1200000000001182,0,0,-4.720000000000027,-0.2434005950938345,-472.00000000000273,9.859285714285745,0.46629846236720207,1952.761,,1948.9942569822838,33662.35,0.9677577471566899,1945.3,1936.1,0,1
2023-06-15 08:00:00,1934.47,1939.86,1928.87,1931.67,44414,0,0,XAUUSD.v,H4,2,1934.3649999999998,1933.4666666666665,1933.7175,10.990000000000009,0.5689377585198304,1099.000000000001,8,1,0,0,1,2.7999999999999545,25.477707006368995,5.389999999999873,2.800000000000182,0,0,-2.7999999999999545,-0.1447424876064196,-279.99999999999545,10.345714285714312,0.5198090910544347,1951.4329999999998,,1947.1145484204167,35508.1,1.250813194735849,1939.24,1932.35,0,1
2023-06-15 12:00:00,1931.67,1936.77,1924.59,1933.38,57492,0,0,XAUUSD.v,H4,2,1930.6799999999998,1931.58,1931.6025,12.180000000000064,0.6299847934705057,1218.0000000000064,12,1,0,0,0,1.7100000000000364,14.039408866995299,3.3899999999998727,7.080000000000155,1,0,1.7100000000000364,0.08852443740390292,171.00000000000364,10.765000000000034,0.5545411585372773,1950.253,,1945.6438354854179,37359.75,1.5388753939734607,1939.86,1928.87,0,1
2023-06-15 16:00:00,1933.35,1960.21,1933.33,1959.53,81751,0,0,XAUUSD.v,H4,2,1946.77,1951.0233333333333,1946.6049999999998,26.88000000000011,1.3717575132812516,2688.000000000011,16,1,1,0,0,26.180000000000064,97.39583333333317,0.6800000000000637,0.01999999999998181,1,0,26.149999999999864,1.3525535590520166,2614.9999999999864,12.176428571428605,0.538047381053802,1949.9830000000002,,1947.113379592121,39675.4,2.0604959244267227,1936.77,1924.59,0,0
2023-06-15 20:00:00,1959.53,1960.27,1956.93,1957.98,24070,1,0,XAUUSD.v,H4,2,1958.6,1958.3933333333334,1958.6775000000002,3.339999999999918,0.17058396919273527,333.9999999999918,20,0,1,0,0,1.5499999999999545,46.40718562874229,0.7400000000000091,1.0499999999999545,0,0,-1.5499999999999545,-0.07910060065423608,-154.99999999999545,10.723571428571452,0.5247930937777623,1949.7404999999999,,1948.2513209672277,39233.75,0.6135024054544875,1960.21,1933.33,0,0
2023-06-16 00:00:00,1957.3,1959.4,1956.58,1956.89,5869,1,0,XAUUSD.v,H4,2,1957.99,1957.6233333333332,1957.5425,2.8200000000001637,0.14410620934238325,282.00000000001637,0,0,0,1,0,0.4099999999998545,14.539007092192577,2.1000000000001364,0.3100000000001728,0,0,-1.0899999999999181,-0.05566961868864739,-108.99999999999181,9.218571428571456,0.5288680848059552,1949.8774999999998,,1949.1474584266896,36147.2,0.16236388987252126,1960.27,1956.93,0,0
2023-06-16 04:00:00,1956.89,1962.06,1954.93,1955.42,24957,0,0,XAUUSD.v,H4,2,1958.495,1957.47,1957.325,7.129999999999882,0.364627548045938,712.9999999999882,4,0,0,1,0,1.4700000000000273,20.617110799439715,5.169999999999845,0.4900000000000091,0,0,-1.4700000000000273,-0.07511919423166535,-147.00000000000273,9.255000000000011,0.5264342730367014,1949.8035000000004,,1949.7926609665374,36260.75,0.6882648593865267,1959.4,1956.58,1,0
2023-06-16 08:00:00,1955.42,1964.01,1954.63,1963.15,35063,0,0,XAUUSD.v,H4,2,1959.3200000000002,1960.596666666667,1959.3025000000002,9.379999999999882,0.47780353004099946,937.9999999999882,8,1,0,0,1,7.730000000000018,82.40938166311423,0.8599999999999,0.7899999999999636,1,0,7.730000000000018,0.39531149318305925,773.0000000000018,9.677857142857144,0.5406652104570977,1950.0629999999996,,1951.1562209787699,37717.1,0.9296313873548073,1962.06,1954.93,1,0
2023-06-16 12:00:00,1963.15,1967.93,1962.38,1962.73,39903,0,0,XAUUSD.v,H4,2,1965.1550000000002,1964.346666666667,1964.0475000000001,5.5499999999999545,0.2827694079165221,554.9999999999955,12,1,0,0,0,0.42000000000007276,7.567567567568941,4.779999999999973,0.34999999999990905,0,1,-0.42000000000007276,-0.021394187912282536,-42.000000000007276,9.68285714285714,0.546041716424944,1950.1535,,1952.3296770258014,38656.25,1.0322522231204527,1964.01,1954.63,1,0
2023-06-16 16:00:00,1962.69,1966.18,1953.26,1955.25,98667,0,0,XAUUSD.v,H4,2,1959.72,1958.2300000000002,1959.345,12.920000000000073,0.6607850658483607,1292.0000000000073,16,1,1,0,0,7.440000000000055,57.585139318885545,3.490000000000009,1.990000000000009,0,0,-7.480000000000018,-0.3811018326514648,-748.0000000000018,10.15714285714286,0.5233568091936041,1949.7045000000003,,1952.623956060936,42088.9,2.3442522850442753,1967.93,1962.38,0,0
2023-06-16 20:00:00,1955.23,1959.8,1955.17,1957.36,21051,1,0,XAUUSD.v,H4,2,1957.4850000000001,1957.4433333333334,1956.8899999999999,4.629999999999882,0.23654309886785682,462.9999999999882,20,0,1,0,0,2.1299999999998818,46.00431965442627,2.4400000000000546,0.05999999999994543,1,0,2.1099999999999,0.10791458892724926,210.99999999999,9.447142857142856,0.5128544748411327,1949.5025,,1953.098578852046,40665.85,0.5176579365733165,1966.18,1953.26,0,0
2023-06-19 00:00:00,1953.97,1958.69,1953.97,1956.67,6133,1,0,XAUUSD.v,H4,2,1956.33,1956.4433333333334,1955.825,4.720000000000027,0.24122616486173076,472.00000000000273,0,0,0,1,0,2.7000000000000455,57.20338983050911,2.019999999999982,0.0,1,0,-0.6899999999998272,-0.03525156333019641,-68.99999999998272,9.472857142857151,0.5158999997278743,1950.0884999999998,,1953.4547164597443,36667.8,0.16725846655648824,1959.8,1955.17,0,0
2023-06-19 04:00:00,1956.67,1958.35,1953.97,1957.01,17963,0,0,XAUUSD.v,H4,2,1956.1599999999999,1956.4433333333334,1956.5,4.379999999999882,0.22381081343477455,437.9999999999882,4,0,0,1,0,0.33999999999991815,7.762557077623912,1.3399999999999181,2.7000000000000455,1,1,0.33999999999991815,0.017376461028173473,33.999999999991815,8.643571428571429,0.5139554757013178,1950.7920000000001,,1953.8076634165518,36152.15,0.4968722468788163,1958.69,1953.97,0,0
2023-06-19 08:00:00,1957.01,1958.79,1952.69,1956.45,24769,0,0,XAUUSD.v,H4,2,1955.74,1955.9766666666667,1956.235,6.099999999999909,0.3117892100488082,609.9999999999909,8,1,0,0,1,0.5599999999999454,9.180327868851702,1.7799999999999727,3.759999999999991,0,1,-0.5599999999999454,-0.0286150811697361,-55.99999999999454,8.422142857142846,0.5117773267525935,1951.3905,,1954.0689241400933,37000.75,0.6694188631311527,1958.35,1953.97,0,0
2023-06-19 12:00:00,1956.46,1956.59,1947.78,1952.16,25455,0,0,XAUUSD.v,H4,2,1952.185,1952.1766666666665,1953.2475,8.809999999999945,0.4512949758216512,880.9999999999945,12,1,0,0,0,4.2999999999999545,48.80817253121432,0.12999999999988177,4.380000000000109,0,0,-4.289999999999964,-0.21927470673924754,-428.99999999999636,8.559285714285693,0.5108376844683454,1951.5580000000002,,1953.8808634240381,37357.95,0.6813810714988376,1958.79,1952.69,0,0
2023-06-19 16:00:00,1952.17,1953.48,1949.97,1950.29,29196,0,0,XAUUSD.v,H4,2,1951.725,1951.2466666666667,1951.4775,3.509999999999991,0.17997323474970342,350.9999999999991,16,1,1,0,0,1.8800000000001091,53.561253561256805,1.3099999999999454,0.31999999999993634,0,0,-1.8700000000001182,-0.0957913285796308,-187.00000000001182,8.024999999999977,0.5106582702225354,1951.5795000000003,,1953.528259780965,37492.7,0.7787115891893622,1956.59,1947.78,0,0
2023-06-19 20:00:00,1950.24,1950.67,1950.06,1950.35,721,1,0,XAUUSD.v,H4,2,1950.365,1950.36,1950.33,0.6100000000001273,0.03127643756249531,61.00000000001273,20,0,1,0,0,0.10999999999989996,18.03278688522574,0.3200000000001637,0.18000000000006366,1,0,0.05999999999994543,0.003076465551266061,5.999999999994543,7.198571428571411,0.5065641727176708,1951.2440000000001,,1953.2170916072512,35632.45,0.020234365024016033,1953.48,1949.97,0,0
2023-06-20 00:00:00,1949.84,1954.13,1949.84,1951.02,7753,1,0,XAUUSD.v,H4,2,1951.9850000000001,1951.6633333333332,1951.2075,4.290000000000191,0.21988498323954603,429.0000000000191,0,0,0,1,0,1.1800000000000637,27.505827505827767,3.1100000000001273,0.0,1,0,0.6700000000000728,0.03435280847028377,67.00000000000728,5.5849999999999875,0.5044988432976548,1951.041,,1953.0025570911926,33658.7,0.23034163529785764,1950.67,1950.06,0,0
2023-06-20 04:00:00,1951.02,1951.77,1944.93,1949.88,25828,0,0,XAUUSD.v,H4,2,1948.35,1948.86,1949.4,6.839999999999918,0.3507908178964817,683.9999999999918,4,0,0,1,0,1.1399999999998727,16.666666666665005,0.75,4.9500000000000455,0,0,-1.1399999999998727,-0.05843097456714741,-113.99999999998727,5.8349999999999875,0.4863868689939121,1951.5425000000002,,1952.6983877442785,30669.4,0.8421423307922554,1954.13,1949.84,0,1
2023-06-20 08:00:00,1949.87,1956.78,1946.92,1953.39,34016,0,0,XAUUSD.v,H4,2,1951.85,1952.3633333333335,1951.74,9.8599999999999,0.5047635136864579,985.99999999999,8,1,0,0,1,3.520000000000209,35.69979716024589,3.3899999999998727,2.949999999999818,1,0,3.509999999999991,0.1800110776047692,350.9999999999991,6.3378571428571115,0.46304241604698043,1952.2525,,1952.765611901731,31882.4,1.0669209344340451,1951.77,1944.93,0,0
2023-06-20 12:00:00,1953.38,1954.53,1944.2,1944.55,42610,0,0,XAUUSD.v,H4,2,1949.365,1947.76,1949.165,10.329999999999927,0.531228304749167,1032.9999999999927,12,1,0,0,0,8.830000000000155,85.47918683446483,1.1499999999998636,0.34999999999990905,0,0,-8.840000000000146,-0.4525465984775212,-884.0000000000146,6.566428571428544,0.4220662948527241,1952.7565,,1951.9686239796933,32384.05,1.3157711898295612,1956.78,1946.92,0,1
2023-06-20 16:00:00,1944.55,1945.24,1929.75,1937.61,75922,0,0,XAUUSD.v,H4,2,1937.495,1937.533333333333,1939.2875,15.490000000000009,0.7994384834925505,1549.000000000001,16,1,1,0,0,6.940000000000055,44.803098773402525,0.6900000000000546,7.8599999999999,0,0,-6.940000000000055,-0.35689491141909224,-694.0000000000055,7.002857142857124,0.38489688725729837,1953.0535,,1950.5781711742159,33959.45,2.23566636090985,1954.53,1944.2,0,1
2023-06-20 20:00:00,1937.57,1938.76,1935.4,1935.58,24519,0,0,XAUUSD.v,H4,2,1937.08,1936.58,1936.8274999999999,3.3599999999999,0.17359137829487287,335.99999999999,20,0,1,0,0,1.990000000000009,59.22619047619251,1.1900000000000546,0.1799999999998363,0,0,-2.0299999999999727,-0.10476824541574281,-202.99999999999727,6.846428571428548,0.3698926384031895,1953.1635,,1949.1281054342662,32310.8,0.7588484345791501,1945.24,1929.75,0,0
2023-06-21 00:00:00,1935.14,1938.84,1934.8,1936.79,8525,1,0,XAUUSD.v,H4,2,1936.82,1936.8100000000002,1936.3925,4.039999999999964,0.20859256811528165,403.99999999999636,0,0,0,1,0,1.6499999999998636,40.84158415841283,2.0499999999999545,0.3400000000001455,1,0,1.2100000000000364,0.0625135618264272,121.00000000000364,6.212142857142827,0.40600555226204016,1952.0265,,1947.936943318576,28649.5,0.29756191207525434,1938.76,1935.4,0,0
2023-06-21 04:00:00,1936.79,1939.45,1935.4,1935.83,21654,0,0,XAUUSD.v,H4,2,1937.4250000000002,1936.8933333333334,1936.8674999999998,4.0499999999999545,0.20921258581590088,404.99999999999545,4,0,0,1,0,0.9600000000000364,23.703703703704868,2.660000000000082,0.4299999999998363,0,0,-0.9600000000000364,-0.04956655083927508,-96.00000000000364,6.1707142857142605,0.4393283595311489,1950.9190000000003,,1946.769622029167,28528.7,0.7590251220700558,1938.84,1934.8,0,0
2023-06-21 08:00:00,1935.83,1937.4,1931.21,1934.61,33116,0,0,XAUUSD.v,H4,2,1934.305,1934.4066666666668,1934.7625,6.190000000000055,0.31996112911646557,619.0000000000055,8,1,0,0,1,1.2200000000000273,19.70920840064647,1.5700000000001637,3.3999999999998636,0,0,-1.2200000000000273,-0.06302206288775203,-122.00000000000273,6.275714285714263,0.4708302057813876,1949.8050000000003,,1945.5986027035224,29891.05,1.1078901544107684,1939.45,1935.4,0,0
2023-06-21 12:00:00,1934.61,1935.85,1925.96,1929.8,47721,0,0,XAUUSD.v,H4,2,1930.905,1930.5366666666666,1931.555,9.889999999999873,0.5124883407606939,988.9999999999873,12,1,0,0,0,4.809999999999945,48.634984833164886,1.240000000000009,3.839999999999918,0,0,-4.809999999999945,-0.24862892262522696,-480.99999999999454,6.6692857142856905,0.5181983229089631,1948.524,,1944.0787551550861,31029.25,1.537935979761032,1937.4,1931.21,0,1
2023-06-21 16:00:00,1929.8,1934.68,1919.14,1933.22,83733,0,0,XAUUSD.v,H4,2,1926.91,1929.0133333333333,1929.21,15.539999999999964,0.8038402251166428,1553.9999999999964,16,1,1,0,0,3.4200000000000728,22.007722007722528,1.4600000000000364,10.659999999999854,1,0,3.4200000000000728,0.17722043735102222,342.0000000000073,7.343571428571408,0.5153069800290261,1947.0275000000001,,1943.035133125975,33462.75,2.5022749176322927,1935.85,1925.96,0,1
2023-06-21 20:00:00,1933.22,1937.59,1931.81,1932.32,26416,0,0,XAUUSD.v,H4,2,1934.6999999999998,1933.9066666666665,1933.735,5.779999999999973,0.299122298584084,577.9999999999973,20,0,1,0,0,0.900000000000091,15.57093425605701,4.369999999999891,0.5099999999999909,0,0,-0.900000000000091,-0.046554453192093614,-90.0000000000091,7.127142857142839,0.5052914525290266,1945.507,,1942.006210336685,32788.4,0.8056507789340133,1934.68,1919.14,0,0
2023-06-22 00:00:00,1932.1,1934.95,1931.6,1932.18,6498,3,0,XAUUSD.v,H4,2,1933.275,1932.91,1932.7075,3.3500000000001364,0.17337929178441638,335.00000000001364,0,0,0,1,0,0.08000000000015461,2.3880597014970553,2.769999999999982,0.5,1,1,-0.13999999999987267,-0.00724517678231118,-13.999999999987267,7.115714285714278,0.5132530296990718,1944.3535,,1941.063388633395,28179.95,0.23058947939936017,1937.59,1931.81,0,0
2023-06-22 04:00:00,1932.19,1934.25,1929.71,1929.77,12597,0,0,XAUUSD.v,H4,2,1931.98,1931.243333333333,1931.48,4.539999999999964,0.23526119693020225,453.99999999999636,4,0,0,1,0,2.4200000000000728,53.303964757711285,2.0599999999999454,0.05999999999994543,0,0,-2.410000000000082,-0.1247295800598347,-241.00000000000819,7.396428571428552,0.5143564443043265,1942.9739999999997,1948.9612,1939.9805621661817,27757.25,0.45382737843266174,1934.95,1931.6,0,0
2023-06-22 08:00:00,1929.79,1931.45,1924.89,1927.36,31298,0,0,XAUUSD.v,H4,2,1928.17,1927.8999999999999,1928.3725,6.559999999999945,0.3403619458741463,655.9999999999945,8,1,0,0,1,2.4300000000000637,37.042682926830544,1.6600000000000819,2.4699999999998,0,0,-2.410000000000082,-0.12488534903123405,-241.00000000000819,7.558571428571391,0.5165403510692902,1941.5085,1948.3438,1938.771262385124,29015.5,1.078664851544864,1934.25,1929.71,0,0
2023-06-22 12:00:00,1927.36,1930.99,1923.39,1923.43,45098,0,0,XAUUSD.v,H4,2,1927.19,1925.9366666666667,1926.2925,7.599999999999909,0.3951274545993308,759.9999999999909,12,1,0,0,0,3.9299999999998363,51.710526315787945,3.630000000000109,0.03999999999996362,0,0,-3.9299999999998363,-0.20390586086667106,-392.99999999998363,7.612857142857105,0.5210505891702453,1939.8294999999998,1947.6728,1937.3021202563907,30372.25,1.4848422490925104,1931.45,1924.89,0,0
2023-06-22 16:00:00,1923.43,1927.47,1912.78,1915.55,68750,0,0,XAUUSD.v,H4,2,1920.125,1918.6000000000001,1919.8075000000001,14.690000000000055,0.7668815744825275,1469.0000000000055,16,1,1,0,0,7.880000000000109,53.641933287951524,4.039999999999964,2.769999999999982,0,0,-7.880000000000109,-0.40968478187405344,-788.0000000000109,7.957857142857116,0.551588970723875,1937.7845000000002,1946.6852,1935.2201432391391,32571.3,2.1107539459585585,1930.99,1923.39,0,1
2023-06-22 20:00:00,1915.5,1916.77,1912.35,1913.18,22192,0,0,XAUUSD.v,H4,2,1914.56,1914.1000000000001,1914.45,4.420000000000073,0.23102896747823376,442.0000000000073,20,0,1,0,0,2.3199999999999363,52.488687782803126,1.2699999999999818,0.8300000000001546,0,0,-2.369999999999891,-0.12372425674087584,-236.9999999999891,7.53571428571427,0.591771000768225,1935.8355,1945.6922,1933.1116014015163,32408.15,0.6847660233614075,1927.47,1912.78,0,1
2023-06-23 00:00:00,1913.07,1916.06,1913.01,1915.59,6318,3,0,XAUUSD.v,H4,2,1914.5349999999999,1914.8866666666665,1914.4325000000001,3.0499999999999545,0.15921987481663377,304.99999999999545,0,0,0,1,0,2.519999999999982,82.62295081967277,0.4700000000000273,0.05999999999994543,1,0,2.4099999999998545,0.1259682831725062,240.99999999998545,6.647142857142837,0.6087887899525707,1934.1004999999998,1944.921,1931.43606126869,31264.25,0.20208384976450738,1916.77,1912.35,0,0
2023-06-23 04:00:00,1915.59,1917.22,1910.02,1916.51,20052,0,0,XAUUSD.v,H4,2,1913.62,1914.5833333333333,1914.835,7.2000000000000455,0.375682881905132,720.0000000000045,4,0,0,1,0,0.9200000000000728,12.777777777778706,0.7100000000000364,5.569999999999936,1,0,0.9200000000000728,0.04802697863321992,92.00000000000728,6.921428571428562,0.6079465330991526,1932.4085,1944.1132,1930.009280183039,32230.8,0.6221378308946722,1916.06,1913.01,0,1
2023-06-23 08:00:00,1916.51,1920.07,1912.91,1917.61,41292,0,0,XAUUSD.v,H4,2,1916.49,1916.8633333333335,1916.7749999999999,7.1599999999998545,0.3733814487825916,715.9999999999854,8,1,0,0,1,1.099999999999909,15.363128491619154,2.4600000000000364,3.599999999999909,1,0,1.099999999999909,0.057395995846620806,109.9999999999909,7.144285714285696,0.5868326372037119,1930.738,1943.3062,1928.8244507722034,33907.75,1.2177746975249022,1917.22,1910.02,0,0
2023-06-23 12:00:00,1917.61,1929.76,1916.59,1929.1,37194,0,0,XAUUSD.v,H4,2,1923.175,1925.1499999999999,1923.2649999999999,13.170000000000073,0.6827017780312101,1317.0000000000073,12,1,0,0,0,11.490000000000009,87.24373576309755,0.6600000000000819,1.0199999999999818,1,0,11.490000000000009,0.5991833584514161,1149.000000000001,7.7957142857142765,0.5387778587372389,1929.6989999999998,1942.6698000000001,1928.8507728625498,34476.05,1.0788358875219173,1920.07,1912.91,0,0
2023-06-23 16:00:00,1929.11,1937.45,1917.7,1918.69,79560,0,0,XAUUSD.v,H4,2,1927.575,1924.6133333333335,1925.7375000000002,19.75,1.0293481489974932,1975.0,16,1,1,0,0,10.419999999999845,52.75949367088529,8.340000000000146,0.9900000000000091,0,0,-10.409999999999854,-0.5396298792182841,-1040.9999999999854,8.764285714285702,0.4690079439968087,1927.964,1941.759,1927.880435079045,36753.25,2.1647065225524273,1929.76,1916.59,0,0
