time,open,high,low,close,tick_volume,spread,real_volume,symbol,timeframe,digits,hl2,hlc3,ohlc4,range,range_pct,range_points,hour,is_london_session,is_us_session,is_asian_session,is_high_impact_hour,body,body_pct,upper_shadow,lower_shadow,is_bullish,is_doji,price_change,price_change_pct,price_change_points,atr_14,volatility_pct,sma_20,sma_50,ema_20,volume_ma,volume_ratio,prev_high,prev_low,higher_high,lower_low,swing_high,swing_low,swing_high_price,swing_low_price,swing_strength,higher_low,lower_high,market_structure,structure_strength,choch,bos,structure_break,break_strength,bullish_ob,bearish_ob,ob_high,ob_low,ob_strength,bullish_fvg,bearish_fvg,fvg_high,fvg_low,fvg_size,fvg_efficiency,buy_liquidity,sell_liquidity,liquidity_strength,liquidity_proximity,structure_momentum,gold_volatility,gold_momentum,ob_distance,ob_age,fvg_unfilled,smc_confluence,session_weighted_confluence
2024-06-11 05:00:00,2302.72,2303.52,2298.66,2301.73,22468,44,0,XAUUSD.v,H1,2,2301.09,2301.3033333333333,2301.6575,4.860000000000127,0.2111455296668213,486.00000000001273,5,0,0,1,0,0.9899999999997816,20.370370370365347,0.8000000000001819,3.070000000000164,0,0,-0.9800000000000182,-0.0425585505773651,-98.00000000000182,,,,,2308.0129845392744,,1.0,2310.7,2301.56,0,0,0,0,,,0.0,0,0,0,0.0,0,0,0,0.0,0,0,,,0.0,0,0,,,,,0,0,0,,,,398.8000000000011,,0,0,0,0.0
2024-06-11 06:00:00,2301.73,2304.24,2300.64,2303.52,11923,44,0,XAUUSD.v,H1,2,2302.44,2302.8,2302.5325,3.599999999999909,0.1562825588664265,359.9999999999909,6,0,0,1,0,1.7899999999999636,49.72222222222247,0.7199999999997999,1.0900000000001455,1,0,1.7899999999999636,0.0777675922023934,178.99999999999636,,,,,2307.400913546296,,1.0,2303.52,2298.66,0,0,0,0,,,0.0,0,0,0,0.0,0,0,0,0.0,0,0,,,0.0,0,0,,,,,0,0,0,,,,367.800000000002,,0,0,0,0.0
2024-06-11 07:00:00,2303.51,2303.79,2301.37,2303.44,6505,44,0,XAUUSD.v,H1,2,2302.58,2302.866666666667,2303.0275,2.4200000000000728,0.1050602577015278,242.00000000000728,7,0,0,1,0,0.0700000000001637,2.8925619834777523,0.2799999999997453,2.070000000000164,0,1,-0.0799999999999272,-0.0034729457525806,-7.999999999992724,,,,,2306.8825724358235,,1.0,2304.24,2300.64,0,0,0,0,,,0.0,0,0,0,0.0,0,0,0,0.0,1,0,2303.79,2301.37,0.023873703766410216,0,0,,,,,0,0,0,,,,349.40000000000055,0.00015194665370051272,0,0,1,0.7
2024-06-11 08:00:00,2303.42,2304.27,2297.59,2299.39,18000,44,0,XAUUSD.v,H1,2,2300.9300000000003,2300.4166666666665,2301.1675,6.679999999999836,0.2905118313987551,667.9999999999836,8,1,0,0,1,4.0300000000002,60.32934131736975,0.849999999999909,1.7999999999997272,0,0,-4.050000000000182,-0.1758239849963594,-405.0000000000182,4.276428571428596,,,,2305.935794073779,,1.0,2303.79,2301.37,0,0,0,1,,2297.59,22.139999999999873,0,0,0,0.0,0,0,0,0.0,1,0,2304.27,2297.59,0.15058999162423672,0,0,,,,,0,0,0,,,,395.5000000000018,0.002122302001835317,0,0,1,1.5
2024-06-11 09:00:00,2299.39,2304.44,2298.54,2301.98,19883,44,0,XAUUSD.v,H1,2,2301.49,2301.653333333333,2301.0875,5.900000000000091,0.2563010973162273,590.0000000000091,9,1,0,0,0,2.590000000000145,43.89830508474756,2.4600000000000364,0.849999999999909,1,0,2.590000000000145,0.112638569359702,259.0000000000145,4.177142857142859,,,,2305.4510192181915,,1.0,2304.27,2297.59,0,0,0,0,,,0.0,0,0,0,0.0,0,0,0,0.0,0,0,,,0.0,0,0,,,,,0,0,0,,0.0,,419.1000000000031,,0,0,0,0.0
2024-06-11 10:00:00,2301.96,2305.25,2301.55,2304.34,17828,44,0,XAUUSD.v,H1,2,2303.4,2303.7133333333336,2303.275,3.699999999999818,0.1605665830563119,369.9999999999818,10,1,0,0,0,2.380000000000109,64.32432432433043,0.9099999999998544,0.4099999999998545,1,0,2.3600000000001278,0.1025204389264899,236.00000000001276,3.962857142857144,,,,2305.3184854687934,,1.0,2304.44,2298.54,0,0,0,0,,,0.0,0,0,0,0.0,0,0,0,0.0,0,0,,,0.0,0,0,,,,,0,0,0,,0.0,,434.80000000000473,,0,0,0,0.0
2024-06-11 11:00:00,2304.36,2307.57,2303.06,2305.84,19266,44,0,XAUUSD.v,H1,2,2305.315,2305.49,2305.2075,4.510000000000218,0.1955903271692839,451.0000000000218,11,1,0,0,0,1.4800000000000182,32.815964523280414,1.7300000000000182,1.300000000000182,1,0,1.5,0.0650945606984976,150.0,3.980714285714287,,,,2305.3792358846763,,1.0,2305.25,2301.55,0,0,0,0,,,0.0,0,0,0,0.0,0,0,0,0.0,0,0,,,0.0,0,0,,,,,0,0,0,,0.0,,454.2000000000053,,0,0,0,0.0
2024-06-11 12:00:00,2305.84,2307.22,2301.44,2306.16,19299,44,0,XAUUSD.v,H1,2,2304.33,2304.94,2305.165,5.779999999999745,0.2506330870364479,577.9999999999745,12,1,0,0,0,0.3199999999997089,5.536332179926005,1.0599999999999454,4.400000000000091,1,1,0.3199999999997089,0.0138778059188826,31.999999999970896,4.24571428571429,,,,2305.4682933782974,,1.0,2307.57,2303.06,0,0,0,0,,,0.0,0,0,0,0.0,0,0,0,0.0,0,0,,,0.0,0,0,,,,,0,0,0,,0.0,,494.60000000000036,,0,0,0,0.0
2024-06-11 13:00:00,2306.2,2308.71,2305.09,2307.74,15609,44,0,XAUUSD.v,H1,2,2306.9,2307.18,2306.935,3.619999999999891,0.1568634248225489,361.9999999999891,13,1,1,0,1,1.5399999999999636,42.54143646408868,0.9700000000002548,1.1099999999996726,1,0,1.5799999999999272,0.0685121587400638,157.99999999999272,4.25142857142857,,,,2305.722626347901,,1.0,2307.22,2301.44,0,0,0,0,,,0.0,0,0,0,0.0,0,0,0,0.0,0,0,,,0.0,0,0,,,,,0,0,0,,0.0,,502.0999999999958,,0,0,0,0.0
2024-06-11 14:00:00,2307.74,2308.15,2305.37,2307.46,17846,44,0,XAUUSD.v,H1,2,2306.76,2306.9933333333333,2307.18,2.7800000000002,0.1204787948653584,278.00000000002,14,1,1,0,1,0.2799999999997453,10.07194244603328,0.4100000000003092,2.090000000000145,0,0,-0.2799999999997453,-0.0121330825829435,-27.99999999997453,4.297857142857181,0.165255902115487,2306.8005000000003,,2305.913938625564,14963.2,1.1926593242087251,2308.71,2305.09,0,0,0,0,,,0.0,0,0,0,0.0,0,0,0,0.0,1,0,2308.15,2305.37,0.19539458007494154,0,0,,,,,0,0,0,,0.0,202.49304081609043,438.4999999999991,0.0002990301023636616,0,0,1,1.9500000000000002
2024-06-11 15:00:00,2307.46,2319.73,2307.45,2317.84,26531,44,0,XAUUSD.v,H1,2,2313.59,2315.0066666666667,2313.12,12.2800000000002,0.5298036102578348,1228.00000000002,15,1,1,0,1,10.38000000000011,84.52768729641646,1.889999999999873,0.0100000000002182,1,0,10.38000000000011,0.4498452844253098,1038.000000000011,4.991428571428612,0.1969029304446063,2307.3305,,2307.2079346507785,15159.15,1.750164092313883,2308.15,2305.37,0,0,1,0,2319.73,,22.139999999999873,0,0,0,0.0,0,0,0,0.0,0,0,,,0.0,1,0,2309.18,2308.15,1.0299999999997453,0.08387622149834924,0,0,0,,0.0,262.9007967796375,512.6999999999998,,0,0,1,1.9500000000000002
2024-06-11 16:00:00,2317.84,2319.41,2309.18,2314.46,44863,44,0,XAUUSD.v,H1,2,2314.295,2314.35,2315.2225,10.230000000000018,0.442003750334852,1023.0000000000018,16,1,1,0,0,3.380000000000109,33.04007820136953,1.569999999999709,5.2800000000002,0,0,-3.380000000000109,-0.1458254236703204,-338.0000000000109,5.597857142857167,0.2020177832115235,2307.413,,2307.984495043452,16348.5,2.7441661314493686,2319.73,2307.45,0,0,0,0,,,0.0,0,0,0,0.0,0,0,0,0.0,0,0,,,0.0,0,0,,,,,0,0,0,,0.0,288.63187262452004,579.0000000000009,,0,0,0,0.0
2024-06-11 17:00:00,2314.46,2317.61,2312.25,2314.64,31823,44,0,XAUUSD.v,H1,2,2314.9300000000003,2314.833333333333,2314.74,5.360000000000127,0.2315694881277489,536.0000000000127,17,0,1,0,0,0.1799999999998363,3.3582089552207464,2.9700000000002547,2.2100000000000364,1,1,0.1799999999998363,0.0077771920879987,17.99999999998363,5.775714285714295,0.2099240125142061,2307.5575,,2308.6888333850984,17124.5,1.8583316301205877,2319.41,2309.18,0,0,0,0,,,0.0,0,0,0,0.0,0,0,0,0.0,0,1,2317.61,2312.25,0.16736944534543802,0,0,,,,,0,0,0,,0.0,288.72913914164286,608.4000000000015,0.0012831369024989868,0,0,1,1.3
2024-06-11 18:00:00,2314.64,2315.77,2309.86,2310.03,23682,44,0,XAUUSD.v,H1,2,2312.815,2311.8866666666668,2312.5750000000003,5.909999999999855,0.2558408332359256,590.9999999999854,18,0,1,0,0,4.609999999999673,78.00338409475104,1.1300000000001091,0.1700000000000727,0,0,-4.609999999999673,-0.1991670410949275,-460.99999999996726,5.545000000000008,0.2089127830224768,2307.52,,2308.829278981312,17672.65,1.340036723411599,2317.61,2312.25,0,0,0,0,,,0.0,0,0,0,0.0,0,0,0,0.0,0,0,,,0.0,0,0,,,,,0,0,0,,0.0,282.3948150709336,600.7000000000016,,0,0,0,0.0
2024-06-11 19:00:00,2310.02,2312.22,2305.79,2308.38,17383,44,0,XAUUSD.v,H1,2,2309.005,2308.7966666666666,2309.1025,6.429999999999836,0.278550325336376,642.9999999999836,19,0,1,0,0,1.639999999999873,25.50544323483537,2.199999999999818,2.590000000000145,0,0,-1.650000000000091,-0.0714276437968397,-165.0000000000091,5.657142857142844,0.2087806003056251,2307.5060000000003,,2308.7826728134737,17925.6,0.969730441379926,2315.77,2309.86,0,0,0,0,,,0.0,0,0,0,0.0,0,0,0,0.0,1,0,2312.22,2305.79,0.0704950220999779,0,0,,,,,0,0,0,,0.0,282.0269630633495,605.9999999999991,0.0016635042757256998,0,0,1,1.3
2024-06-11 20:00:00,2308.39,2313.3,2307.76,2312.66,16022,44,0,XAUUSD.v,H1,2,2310.53,2311.24,2310.5275,5.539999999999964,0.239550993228575,553.9999999999964,20,0,1,0,0,4.269999999999982,77.0758122743684,0.6400000000003274,0.6299999999996544,1,0,4.279999999999745,0.1854114140652729,427.9999999999745,5.7957142857142765,0.2130618531396387,2307.6225,,2309.181500197769,18568.65,0.8628521728827889,2312.22,2305.79,0,0,0,0,,,0.0,0,0,0,0.0,0,0,0,0.0,0,0,,,0.0,0,0,,,,,0,0,0,,0.0,273.13181702921776,624.4000000000005,,0,0,0,0.0
2024-06-11 21:00:00,2312.66,2315.55,2312.0,2313.58,10863,44,0,XAUUSD.v,H1,2,2313.775,2313.71,2313.4475,3.550000000000182,0.1534418520215502,355.0000000000182,21,0,1,0,0,0.9200000000000728,25.9154929577472,1.9700000000002549,0.6599999999998545,1,0,0.9200000000000728,0.0397810313664814,92.00000000000728,5.87642857142857,0.2200281159072556,2307.819,,2309.63051316578,18955.6,0.5730760303023908,2313.3,2307.76,0,0,0,0,,,0.0,0,0,0,0.0,0,0,0,0.0,0,0,,,0.0,0,0,,,,,0,0,0,,0.0,268.8291376751335,614.8000000000002,,0,0,0,0.0
2024-06-11 22:00:00,2313.59,2315.52,2312.38,2315.17,8926,44,0,XAUUSD.v,H1,2,2313.95,2314.3566666666666,2314.165,3.1399999999998727,0.1356271893640585,313.99999999998727,22,0,0,1,0,1.5799999999999272,50.31847133757934,0.349999999999909,1.2100000000000364,1,0,1.5900000000001455,0.0687246604828883,159.00000000001455,5.62357142857143,0.230686618750052,2308.0885,,2310.1921572330407,19227.5,0.4642309192562736,2315.55,2312.0,0,0,0,0,,,0.0,0,0,0,0.0,0,0,0,0.0,0,0,,,0.0,0,0,,,,,0,0,0,,0.0,260.64626159645894,588.4000000000015,,0,0,0,0.0
2024-06-11 23:00:00,2315.16,2316.41,2314.62,2316.3,3093,44,0,XAUUSD.v,H1,2,2315.515,2315.776666666666,2315.6225,1.7899999999999636,0.0772784181669025,178.99999999999636,23,0,0,1,0,1.1400000000003274,63.687150838008414,0.1099999999996725,0.5399999999999636,1,0,1.1300000000001091,0.0488085108220959,113.00000000001091,5.329999999999992,0.2429712230394216,2308.3685,,2310.8076405518705,19000.75,0.1627830480375774,2315.52,2312.38,0,0,0,0,,,0.0,0,0,0,0.0,0,0,0,0.0,0,1,2316.41,2314.62,0.05530065410303831,0,0,,,,,0,0,0,,0.0,267.23199067870877,570.1000000000022,4.7489530716950556e-05,0,0,1,0.7
2024-06-12 01:00:00,2316.88,2318.11,2315.03,2316.73,3671,44,0,XAUUSD.v,H1,2,2316.57,2316.623333333333,2316.6875,3.0799999999999272,0.1329460057926442,307.9999999999927,1,0,0,1,0,0.1500000000000909,4.870129870132938,1.2300000000000182,1.699999999999818,0,1,0.4299999999998363,0.0185640892803151,42.99999999998363,5.285714285714286,0.2485353983586735,2309.0695000000005,,2311.4011499887324,17774.2,0.2065353152321904,2316.41,2314.62,0,0,0,0,,,0.0,0,0,0,0.0,0,0,0,0.0,0,0,,,0.0,0,0,,,,,0,0,0,,0.0,256.2590383515145,573.0999999999995,,0,0,0,0.0
2024-06-12 02:00:00,2316.74,2317.36,2313.81,2314.98,4680,44,0,XAUUSD.v,H1,2,2315.585,2315.383333333333,2315.7225,3.550000000000182,0.1533490570112995,355.0000000000182,2,0,0,1,0,1.7599999999997635,49.57746478872319,0.6200000000003456,1.1700000000000728,0,0,-1.75,-0.0755375032912786,-175.0,5.217142857142854,0.2429000292083075,2309.732,,2311.7580283933003,16884.8,0.2771723680470008,2318.11,2315.03,0,0,0,0,,,0.0,0,0,0,0.0,0,0,0,0.0,0,0,,,0.0,0,0,,,,,0,0,0,,0.0,258.4565269359435,485.7999999999993,,0,0,0,0.0
2024-06-12 03:00:00,2315.0,2315.47,2313.26,2313.62,5929,44,0,XAUUSD.v,H1,2,2314.365,2314.1166666666663,2314.3375,2.2099999999995816,0.0955213042763972,220.99999999995816,3,0,0,1,0,1.3800000000001091,62.44343891404392,0.4699999999997999,0.3599999999996726,0,0,-1.360000000000127,-0.0587478077564429,-136.00000000001273,4.962142857142843,0.2369746379030934,2310.237,,2311.9428736257,16585.1,0.3574895538766725,2317.36,2313.81,0,0,0,0,,,0.0,0,0,0,0.0,0,0,0,0.0,0,0,,,0.0,0,0,,,,,0,0,0,,0.0,264.2030917385567,405.5999999999949,,0,0,0,0.0
2024-06-12 04:00:00,2313.62,2315.01,2310.65,2314.3,19387,44,0,XAUUSD.v,H1,2,2312.83,2313.32,2313.3950000000004,4.360000000000127,0.1883938988030992,436.00000000001273,4,0,0,1,0,0.680000000000291,15.596330275235578,0.7100000000000364,2.9699999999998,1,0,0.680000000000291,0.029391170546611,68.0000000000291,5.015000000000002,0.2293965665920155,2310.78,,2312.175934222857,17229.2,1.1252408701506744,2315.47,2313.26,0,0,0,0,,,0.0,0,0,0,0.0,0,0,0,0.0,0,0,,,0.0,0,0,,,,,0,0,0,,0.0,258.01876716728987,395.5999999999949,,0,0,0,0.0
2024-06-12 05:00:00,2314.3,2315.37,2310.55,2313.52,13321,44,0,XAUUSD.v,H1,2,2312.96,2313.146666666667,2313.435,4.819999999999709,0.2083405373629668,481.9999999999709,5,0,0,1,0,0.7800000000002001,16.18257261411301,1.069999999999709,2.9699999999998,0,0,-0.7800000000002001,-0.0337034956574444,-78.00000000002001,5.160714285714254,0.1989154975313012,2311.4865,,2312.3083470134784,16995.25,0.7838072402583075,2315.01,2310.65,0,0,0,0,,,0.0,0,0,0,0.0,0,0,0,0.0,0,0,,,0.0,0,0,,,,,0,0,0,,0.0,255.0556389248639,384.69999999999345,,0,0,0,0.0
2024-06-12 06:00:00,2313.52,2316.55,2313.48,2313.85,7506,44,0,XAUUSD.v,H1,2,2315.0150000000003,2314.626666666667,2314.35,3.070000000000164,0.1326793007325524,307.0000000000164,6,0,0,1,0,0.3299999999999272,10.7491856677495,2.700000000000273,0.0399999999999636,1,0,0.3299999999999272,0.0142639786991249,32.999999999992724,4.502857142857108,0.1746586929727629,2312.08,,2312.459729117226,16376.4,0.4583424928555726,2315.37,2310.55,0,0,0,0,,,0.0,0,0,0,0.0,0,0,0,0.0,0,1,2316.55,2313.48,0.0311219461590245,0,0,,,,,0,0,0,,0.0,257.2145275016487,351.0999999999967,0.00116688635823423,0,0,1,0.7
2024-06-12 07:00:00,2313.84,2314.2,2312.32,2312.59,4634,44,0,XAUUSD.v,H1,2,2313.26,2313.036666666667,2313.2375,1.8799999999996544,0.0812941334174952,187.99999999996544,7,0,0,1,0,1.25,66.48936170213989,0.3599999999996726,0.2699999999999818,0,0,-1.2599999999997635,-0.0544546967175763,-125.99999999997635,3.9064285714285103,0.1558502500897638,2312.4925000000003,,2312.47248331464,15716.7,0.2948456100835417,2316.55,2313.48,0,0,0,0,,,0.0,0,0,0,0.0,0,0,0,0.0,1,0,2314.2,2312.32,0.026359000950658,0,0,,,,,0,0,0,,0.0,264.37681939152947,314.49999999999363,0.0006961891212881109,0,0,1,0.7
2024-06-12 08:00:00,2312.59,2315.19,2312.33,2314.81,10500,44,0,XAUUSD.v,H1,2,2313.76,2314.11,2313.73,2.8600000000001278,0.1235522569887,286.00000000001273,8,1,0,0,1,2.2199999999998,77.62237762236717,0.3800000000001091,0.2600000000002183,1,0,2.2199999999998,0.0959962639291767,221.99999999998,3.727857142857082,0.1416280029115229,2312.941,,2312.7007296058814,15278.4,0.6872447376688658,2314.2,2312.32,0,0,0,0,,,0.0,0,0,0,0.0,0,0,0,0.0,0,0,,,0.0,0,0,,,,,0,0,0,,0.0,267.5384084575562,307.5999999999931,,0,0,0,0.0
2024-06-12 09:00:00,2314.8,2317.56,2313.65,2314.7,15930,44,0,XAUUSD.v,H1,2,2315.605,2315.3033333333333,2315.1775,3.9099999999998554,0.1689203784507648,390.9999999999855,9,1,0,0,0,0.1000000000003638,2.5575447570426477,2.7599999999997635,1.0499999999997272,0,1,-0.1100000000001273,-0.0047520098841902,-11.000000000012731,3.584999999999939,0.1243969713462071,2313.368,,2312.895479214079,15109.95,1.0542721848847945,2315.19,2312.33,0,0,0,0,,,0.0,0,0,0,0.0,0,0,0,0.0,0,0,,,0.0,0,0,,,,,0,0,0,,0.0,266.5072873497625,315.2999999999929,,0,0,0,0.0
2024-06-12 10:00:00,2314.71,2315.2,2311.04,2314.38,12164,44,0,XAUUSD.v,H1,2,2313.12,2313.54,2313.8325,4.159999999999855,0.179745763444199,415.9999999999855,10,1,0,0,0,0.3299999999999272,7.932692307690836,0.4899999999997817,3.340000000000145,0,1,-0.3199999999997089,-0.0138246857043999,-31.999999999970896,3.422857142857083,0.1106343566244183,2313.7,,2313.0397734457506,14937.7,0.8143154568641758,2317.56,2313.65,0,0,0,0,,,0.0,0,0,0,0.0,0,0,0,0.0,0,0,,,0.0,0,0,,,,,0,0,0,,0.0,265.8217596336676,338.9999999999918,,0,0,0,0.0
2024-06-12 11:00:00,2314.38,2315.6,2310.69,2312.72,11295,44,0,XAUUSD.v,H1,2,2313.145,2313.0033333333336,2313.3475,4.909999999999855,0.2123041267425306,490.9999999999855,11,1,0,0,0,1.6600000000003092,33.80855397149406,1.2199999999998,2.0299999999997453,0,0,-1.6600000000003092,-0.0717254729128424,-166.00000000003092,3.377857142857075,0.0914779280084993,2313.963,,2313.0087525580675,14610.15,0.773092678719931,2315.2,2311.04,0,0,0,0,,,0.0,0,0,0,0.0,0,0,0,0.0,0,0,,,0.0,0,0,,,,,0,0,0,,0.0,262.62372522800473,357.2999999999911,,0,0,0,0.0
2024-06-12 12:00:00,2312.7,2315.23,2312.07,2313.85,9858,44,0,XAUUSD.v,H1,2,2313.65,2313.7166666666667,2313.4625,3.1599999999998545,0.1365689219266527,315.99999999998545,12,1,0,0,0,1.150000000000091,36.39240506329569,1.3800000000001091,0.6299999999996544,1,0,1.1300000000001091,0.0488602165415574,113.00000000001091,3.349999999999909,0.0825524418669023,2313.7635,,2313.090216831203,13776.5,0.7155663630094726,2315.6,2310.69,0,0,0,0,,,0.0,0,0,0,0.0,0,0,0,0.0,0,0,,,0.0,0,0,,,,,0,0,0,,0.0,193.2087499380723,353.3999999999878,,0,0,0,0.0
2024-06-12 13:00:00,2313.86,2314.56,2312.18,2313.34,8280,44,0,XAUUSD.v,H1,2,2313.37,2313.36,2313.485,2.380000000000109,0.1028815478917975,238.0000000000109,13,1,1,0,1,0.5199999999999818,21.848739495796558,0.6999999999998181,1.1600000000003092,0,0,-0.5099999999997635,-0.0220411867666303,-50.99999999997635,3.295714285714212,0.0823347291941542,2313.7075,,2313.1143665766144,11947.35,0.6930407161420733,2315.23,2312.07,0,0,0,0,,,0.0,0,0,0,0.0,0,0,0,0.0,0,0,,,0.0,0,0,,,,,0,0,0,,0.0,135.20716074154367,355.0999999999931,,0,0,0,0.0
