time,Open,High,Low,Close,Volume,Hour,Day_of_week,Day_of_month,Month,Year,Is_asian_hours,Is_european_hours,Is_us_hours,Is_monday,Is_friday,Is_weekend
2024-10-07 06:25:00,2644.73,2645.45,2644.46,2645.43,642,6,0,7,10,2024,1,0,0,1,0,0
2024-10-07 06:30:00,2645.44,2645.72,2645.11,2645.51,530,6,0,7,10,2024,1,0,0,1,0,0
2024-10-07 06:35:00,2645.52,2646.54,2645.52,2646.54,505,6,0,7,10,2024,1,0,0,1,0,0
2024-10-07 06:40:00,2646.56,2647.1,2646.02,2646.13,396,6,0,7,10,2024,1,0,0,1,0,0
2024-10-07 06:45:00,2646.1,2646.1,2643.8,2644.93,812,6,0,7,10,2024,1,0,0,1,0,0
2024-10-07 06:50:00,2644.94,2646.43,2644.94,2646.37,443,6,0,7,10,2024,1,0,0,1,0,0
2024-10-07 06:55:00,2646.37,2647.37,2646.26,2647.31,480,6,0,7,10,2024,1,0,0,1,0,0
2024-10-07 07:00:00,2647.29,2648.1,2647.26,2647.9,439,7,0,7,10,2024,1,0,0,1,0,0
2024-10-07 07:05:00,2647.91,2648.52,2647.72,2647.97,446,7,0,7,10,2024,1,0,0,1,0,0
2024-10-07 07:10:00,2647.98,2648.05,2647.3,2647.32,316,7,0,7,10,2024,1,0,0,1,0,0
2024-10-07 07:15:00,2647.37,2647.85,2647.3,2647.57,205,7,0,7,10,2024,1,0,0,1,0,0
2024-10-07 07:20:00,2647.53,2648.1,2647.04,2648.07,170,7,0,7,10,2024,1,0,0,1,0,0
2024-10-07 07:25:00,2648.08,2648.17,2647.36,2647.48,161,7,0,7,10,2024,1,0,0,1,0,0
2024-10-07 07:30:00,2647.51,2647.78,2647.37,2647.4,163,7,0,7,10,2024,1,0,0,1,0,0
2024-10-07 07:35:00,2647.44,2647.85,2647.44,2647.65,101,7,0,7,10,2024,1,0,0,1,0,0
2024-10-07 07:40:00,2647.65,2648.12,2647.34,2648.1,193,7,0,7,10,2024,1,0,0,1,0,0
2024-10-07 07:45:00,2648.04,2648.06,2647.34,2647.45,165,7,0,7,10,2024,1,0,0,1,0,0
2024-10-07 07:50:00,2647.45,2647.51,2646.24,2646.53,300,7,0,7,10,2024,1,0,0,1,0,0
2024-10-07 07:55:00,2646.53,2646.72,2646.29,2646.65,384,7,0,7,10,2024,1,0,0,1,0,0
2024-10-07 08:00:00,2646.66,2646.67,2646.08,2646.51,548,8,0,7,10,2024,1,1,0,1,0,0
2024-10-07 08:05:00,2646.5,2646.6,2645.9,2646.32,363,8,0,7,10,2024,1,1,0,1,0,0
2024-10-07 08:10:00,2646.32,2646.47,2645.41,2645.53,303,8,0,7,10,2024,1,1,0,1,0,0
2024-10-07 08:15:00,2645.52,2645.52,2644.41,2644.45,558,8,0,7,10,2024,1,1,0,1,0,0
2024-10-07 08:20:00,2644.43,2645.05,2642.93,2643.27,603,8,0,7,10,2024,1,1,0,1,0,0
2024-10-07 08:25:00,2643.28,2643.71,2642.84,2643.21,448,8,0,7,10,2024,1,1,0,1,0,0
2024-10-07 08:30:00,2643.22,2643.97,2642.9,2643.43,353,8,0,7,10,2024,1,1,0,1,0,0
2024-10-07 08:35:00,2643.43,2643.64,2642.42,2642.51,573,8,0,7,10,2024,1,1,0,1,0,0
2024-10-07 08:40:00,2642.5,2642.89,2642.02,2642.57,403,8,0,7,10,2024,1,1,0,1,0,0
2024-10-07 08:45:00,2642.58,2642.59,2640.9,2641.04,575,8,0,7,10,2024,1,1,0,1,0,0
2024-10-07 08:50:00,2641.04,2641.39,2639.89,2640.56,456,8,0,7,10,2024,1,1,0,1,0,0
2024-10-07 08:55:00,2640.57,2641.0,2640.16,2640.6,491,8,0,7,10,2024,1,1,0,1,0,0
2024-10-07 09:00:00,2640.69,2640.91,2639.72,2639.89,485,9,0,7,10,2024,0,1,0,1,0,0
2024-10-07 09:05:00,2639.88,2640.99,2639.6,2640.78,665,9,0,7,10,2024,0,1,0,1,0,0
2024-10-07 09:10:00,2640.77,2642.28,2640.35,2641.57,671,9,0,7,10,2024,0,1,0,1,0,0
2024-10-07 09:15:00,2641.5,2642.0,2640.27,2641.96,609,9,0,7,10,2024,0,1,0,1,0,0
2024-10-07 09:20:00,2641.97,2643.58,2641.97,2643.25,787,9,0,7,10,2024,0,1,0,1,0,0
2024-10-07 09:25:00,2643.19,2643.25,2640.67,2641.17,785,9,0,7,10,2024,0,1,0,1,0,0
2024-10-07 09:30:00,2641.14,2642.96,2641.0,2641.6,713,9,0,7,10,2024,0,1,0,1,0,0
2024-10-07 09:35:00,2641.64,2643.43,2641.64,2643.19,880,9,0,7,10,2024,0,1,0,1,0,0
2024-10-07 09:40:00,2643.16,2643.4,2642.52,2642.62,375,9,0,7,10,2024,0,1,0,1,0,0
2024-10-07 09:45:00,2642.58,2643.37,2642.1,2643.12,569,9,0,7,10,2024,0,1,0,1,0,0
2024-10-07 09:50:00,2643.12,2643.79,2642.32,2642.96,368,9,0,7,10,2024,0,1,0,1,0,0
2024-10-07 09:55:00,2643.0,2643.28,2641.67,2643.13,585,9,0,7,10,2024,0,1,0,1,0,0
2024-10-07 10:00:00,2643.11,2644.12,2641.92,2643.9,732,10,0,7,10,2024,0,1,0,1,0,0
2024-10-07 10:05:00,2643.95,2646.11,2643.85,2644.85,857,10,0,7,10,2024,0,1,0,1,0,0
2024-10-07 10:10:00,2644.84,2645.46,2643.42,2643.61,940,10,0,7,10,2024,0,1,0,1,0,0
2024-10-07 10:15:00,2643.62,2645.47,2643.6,2644.17,987,10,0,7,10,2024,0,1,0,1,0,0
2024-10-07 10:20:00,2644.16,2646.07,2644.03,2645.7,1065,10,0,7,10,2024,0,1,0,1,0,0
2024-10-07 10:25:00,2645.62,2646.54,2645.18,2645.19,1106,10,0,7,10,2024,0,1,0,1,0,0
2024-10-07 10:30:00,2645.17,2647.52,2645.15,2647.16,890,10,0,7,10,2024,0,1,0,1,0,0
2024-10-07 10:35:00,2647.16,2649.71,2647.05,2649.15,983,10,0,7,10,2024,0,1,0,1,0,0
2024-10-07 10:40:00,2649.14,2649.54,2648.79,2648.98,735,10,0,7,10,2024,0,1,0,1,0,0
2024-10-07 10:45:00,2648.98,2650.63,2648.81,2650.6,884,10,0,7,10,2024,0,1,0,1,0,0
2024-10-07 10:50:00,2650.61,2651.72,2650.34,2651.46,883,10,0,7,10,2024,0,1,0,1,0,0
2024-10-07 10:55:00,2651.47,2652.7,2650.94,2651.96,1131,10,0,7,10,2024,0,1,0,1,0,0
2024-10-07 11:00:00,2651.98,2653.5,2651.94,2652.52,837,11,0,7,10,2024,0,1,0,1,0,0
2024-10-07 11:05:00,2652.49,2655.05,2652.43,2654.85,1113,11,0,7,10,2024,0,1,0,1,0,0
2024-10-07 11:10:00,2654.83,2656.27,2653.25,2653.41,1102,11,0,7,10,2024,0,1,0,1,0,0
2024-10-07 11:15:00,2653.44,2654.58,2651.59,2654.26,1538,11,0,7,10,2024,0,1,0,1,0,0
2024-10-07 11:20:00,2654.26,2654.36,2652.01,2652.34,959,11,0,7,10,2024,0,1,0,1,0,0
2024-10-07 11:25:00,2652.28,2653.26,2651.88,2653.19,1071,11,0,7,10,2024,0,1,0,1,0,0
2024-10-07 11:30:00,2653.19,2654.25,2652.89,2654.14,914,11,0,7,10,2024,0,1,0,1,0,0
2024-10-07 11:35:00,2654.14,2654.72,2653.33,2653.37,745,11,0,7,10,2024,0,1,0,1,0,0
2024-10-07 11:40:00,2653.38,2653.78,2652.56,2652.66,658,11,0,7,10,2024,0,1,0,1,0,0
2024-10-07 11:45:00,2652.69,2653.11,2651.53,2651.83,714,11,0,7,10,2024,0,1,0,1,0,0
2024-10-07 11:50:00,2651.83,2652.86,2651.73,2652.73,503,11,0,7,10,2024,0,1,0,1,0,0
2024-10-07 11:55:00,2652.87,2652.96,2651.54,2652.15,458,11,0,7,10,2024,0,1,0,1,0,0
2024-10-07 12:00:00,2652.15,2652.48,2650.76,2651.26,626,12,0,7,10,2024,0,1,0,1,0,0
2024-10-07 12:05:00,2651.25,2651.99,2650.62,2651.29,522,12,0,7,10,2024,0,1,0,1,0,0
2024-10-07 12:10:00,2651.3,2652.64,2651.23,2651.95,504,12,0,7,10,2024,0,1,0,1,0,0
2024-10-07 12:15:00,2651.96,2652.4,2651.51,2652.4,570,12,0,7,10,2024,0,1,0,1,0,0
2024-10-07 12:20:00,2652.41,2652.88,2651.51,2652.34,659,12,0,7,10,2024,0,1,0,1,0,0
2024-10-07 12:25:00,2652.38,2652.74,2651.34,2651.41,686,12,0,7,10,2024,0,1,0,1,0,0
2024-10-07 12:30:00,2651.39,2652.28,2651.21,2651.55,851,12,0,7,10,2024,0,1,0,1,0,0
2024-10-07 12:35:00,2651.56,2651.86,2650.96,2651.85,615,12,0,7,10,2024,0,1,0,1,0,0
2024-10-07 12:40:00,2651.86,2653.84,2651.83,2653.6,511,12,0,7,10,2024,0,1,0,1,0,0
2024-10-07 12:45:00,2653.61,2654.99,2653.61,2654.11,692,12,0,7,10,2024,0,1,0,1,0,0
2024-10-07 12:50:00,2654.12,2656.1,2654.12,2655.54,674,12,0,7,10,2024,0,1,0,1,0,0
2024-10-07 12:55:00,2655.56,2657.17,2655.56,2656.47,661,12,0,7,10,2024,0,1,0,1,0,0
2024-10-07 13:00:00,2656.47,2657.46,2655.52,2657.05,709,13,0,7,10,2024,0,1,1,1,0,0
2024-10-07 13:05:00,2656.98,2657.95,2656.73,2656.96,605,13,0,7,10,2024,0,1,1,1,0,0
2024-10-07 13:10:00,2657.04,2657.51,2656.66,2656.89,637,13,0,7,10,2024,0,1,1,1,0,0
2024-10-07 13:15:00,2657.02,2658.2,2656.86,2657.75,699,13,0,7,10,2024,0,1,1,1,0,0
2024-10-07 13:20:00,2657.79,2658.3,2657.38,2657.62,532,13,0,7,10,2024,0,1,1,1,0,0
2024-10-07 13:25:00,2657.81,2658.4,2657.48,2658.18,412,13,0,7,10,2024,0,1,1,1,0,0
2024-10-07 13:30:00,2658.19,2658.37,2656.47,2656.71,543,13,0,7,10,2024,0,1,1,1,0,0
2024-10-07 13:35:00,2656.72,2657.09,2656.06,2656.97,394,13,0,7,10,2024,0,1,1,1,0,0
2024-10-07 13:40:00,2656.99,2657.42,2655.9,2656.1,462,13,0,7,10,2024,0,1,1,1,0,0
2024-10-07 13:45:00,2656.11,2657.0,2656.08,2656.78,454,13,0,7,10,2024,0,1,1,1,0,0
2024-10-07 13:50:00,2656.79,2656.97,2655.56,2655.61,389,13,0,7,10,2024,0,1,1,1,0,0
2024-10-07 13:55:00,2655.62,2656.42,2655.12,2655.29,498,13,0,7,10,2024,0,1,1,1,0,0
2024-10-07 14:00:00,2655.28,2657.3,2655.01,2657.13,624,14,0,7,10,2024,0,1,1,1,0,0
2024-10-07 14:05:00,2657.12,2659.1,2657.08,2658.87,665,14,0,7,10,2024,0,1,1,1,0,0
2024-10-07 14:10:00,2658.87,2659.12,2657.26,2657.48,768,14,0,7,10,2024,0,1,1,1,0,0
2024-10-07 14:15:00,2657.48,2657.73,2656.9,2657.38,729,14,0,7,10,2024,0,1,1,1,0,0
2024-10-07 14:20:00,2657.37,2658.27,2656.96,2657.68,630,14,0,7,10,2024,0,1,1,1,0,0
2024-10-07 14:25:00,2657.67,2658.1,2656.77,2656.78,444,14,0,7,10,2024,0,1,1,1,0,0
2024-10-07 14:30:00,2656.77,2658.1,2656.65,2657.7,517,14,0,7,10,2024,0,1,1,1,0,0
2024-10-07 14:35:00,2657.65,2658.63,2657.25,2658.53,508,14,0,7,10,2024,0,1,1,1,0,0
2024-10-07 14:40:00,2658.57,2659.18,2658.38,2658.64,599,14,0,7,10,2024,0,1,1,1,0,0
2024-10-07 14:45:00,2658.67,2659.07,2658.39,2658.68,360,14,0,7,10,2024,0,1,1,1,0,0
2024-10-07 14:50:00,2658.6,2659.2,2657.43,2659.14,1052,14,0,7,10,2024,0,1,1,1,0,0
2024-10-07 14:55:00,2659.07,2659.55,2656.74,2656.85,1135,14,0,7,10,2024,0,1,1,1,0,0
2024-10-07 15:00:00,2656.88,2658.0,2656.57,2657.98,1281,15,0,7,10,2024,0,1,1,1,0,0
2024-10-07 15:05:00,2657.99,2659.17,2657.71,2658.06,936,15,0,7,10,2024,0,1,1,1,0,0
2024-10-07 15:10:00,2658.05,2658.35,2656.97,2657.09,729,15,0,7,10,2024,0,1,1,1,0,0
2024-10-07 15:15:00,2657.08,2657.08,2655.53,2655.71,1004,15,0,7,10,2024,0,1,1,1,0,0
2024-10-07 15:20:00,2655.72,2655.72,2650.04,2650.46,2168,15,0,7,10,2024,0,1,1,1,0,0
2024-10-07 15:25:00,2650.39,2650.39,2648.45,2649.45,1718,15,0,7,10,2024,0,1,1,1,0,0
2024-10-07 15:30:00,2649.44,2649.45,2646.9,2647.09,1496,15,0,7,10,2024,0,1,1,1,0,0
2024-10-07 15:35:00,2647.08,2647.11,2642.17,2642.63,1995,15,0,7,10,2024,0,1,1,1,0,0
2024-10-07 15:40:00,2642.61,2645.22,2641.24,2643.01,2022,15,0,7,10,2024,0,1,1,1,0,0
2024-10-07 15:45:00,2643.12,2643.77,2640.41,2640.9,1536,15,0,7,10,2024,0,1,1,1,0,0
2024-10-07 15:50:00,2640.97,2641.28,2638.83,2639.92,1625,15,0,7,10,2024,0,1,1,1,0,0
2024-10-07 15:55:00,2639.95,2640.25,2637.66,2639.98,1858,15,0,7,10,2024,0,1,1,1,0,0
2024-10-07 16:00:00,2639.96,2643.56,2639.6,2643.36,2059,16,0,7,10,2024,0,1,1,1,0,0
2024-10-07 16:05:00,2643.28,2646.66,2643.28,2645.31,1765,16,0,7,10,2024,0,1,1,1,0,0
2024-10-07 16:10:00,2645.4,2649.93,2644.72,2649.29,2121,16,0,7,10,2024,0,1,1,1,0,0
2024-10-07 16:15:00,2649.3,2652.55,2649.0,2652.02,2208,16,0,7,10,2024,0,1,1,1,0,0
2024-10-07 16:20:00,2652.02,2653.69,2649.46,2650.02,1641,16,0,7,10,2024,0,1,1,1,0,0
2024-10-07 16:25:00,2650.03,2650.23,2646.68,2647.08,1441,16,0,7,10,2024,0,1,1,1,0,0
2024-10-07 16:30:00,2647.03,2647.34,2645.72,2646.83,1779,16,0,7,10,2024,0,1,1,1,0,0
2024-10-07 16:35:00,2646.82,2647.4,2644.63,2645.29,1706,16,0,7,10,2024,0,1,1,1,0,0
2024-10-07 16:40:00,2645.29,2647.04,2643.75,2645.2,1719,16,0,7,10,2024,0,1,1,1,0,0
2024-10-07 16:45:00,2645.17,2648.65,2645.17,2645.63,1630,16,0,7,10,2024,0,1,1,1,0,0
2024-10-07 16:50:00,2645.63,2647.51,2644.45,2645.16,1200,16,0,7,10,2024,0,1,1,1,0,0
2024-10-07 16:55:00,2645.16,2645.99,2642.14,2642.68,1284,16,0,7,10,2024,0,1,1,1,0,0
2024-10-07 17:00:00,2642.66,2643.69,2640.72,2643.6,1946,17,0,7,10,2024,0,0,1,1,0,0
2024-10-07 17:05:00,2643.58,2644.87,2642.53,2643.66,1803,17,0,7,10,2024,0,0,1,1,0,0
2024-10-07 17:10:00,2643.7,2646.06,2643.61,2645.79,1381,17,0,7,10,2024,0,0,1,1,0,0
2024-10-07 17:15:00,2645.72,2646.04,2643.07,2643.96,1158,17,0,7,10,2024,0,0,1,1,0,0
2024-10-07 17:20:00,2643.98,2644.36,2641.31,2642.01,1635,17,0,7,10,2024,0,0,1,1,0,0
2024-10-07 17:25:00,2642.0,2642.96,2640.31,2642.96,1479,17,0,7,10,2024,0,0,1,1,0,0
2024-10-07 17:30:00,2642.97,2642.98,2640.4,2642.6,1177,17,0,7,10,2024,0,0,1,1,0,0
2024-10-07 17:35:00,2642.6,2644.72,2642.03,2644.34,1552,17,0,7,10,2024,0,0,1,1,0,0
2024-10-07 17:40:00,2644.35,2647.7,2644.26,2646.06,1558,17,0,7,10,2024,0,0,1,1,0,0
2024-10-07 17:45:00,2646.07,2646.16,2643.95,2644.32,1075,17,0,7,10,2024,0,0,1,1,0,0
2024-10-07 17:50:00,2644.34,2646.92,2644.33,2645.58,1002,17,0,7,10,2024,0,0,1,1,0,0
2024-10-07 17:55:00,2645.68,2646.08,2640.72,2640.75,1066,17,0,7,10,2024,0,0,1,1,0,0
2024-10-07 18:00:00,2640.76,2643.03,2639.03,2642.1,1708,18,0,7,10,2024,0,0,1,1,0,0
2024-10-07 18:05:00,2642.09,2643.63,2641.18,2641.28,905,18,0,7,10,2024,0,0,1,1,0,0
2024-10-07 18:10:00,2641.28,2641.48,2639.92,2640.73,718,18,0,7,10,2024,0,0,1,1,0,0
2024-10-07 18:15:00,2640.71,2643.64,2640.5,2642.65,885,18,0,7,10,2024,0,0,1,1,0,0
2024-10-07 18:20:00,2642.66,2645.78,2642.58,2645.6,992,18,0,7,10,2024,0,0,1,1,0,0
2024-10-07 18:25:00,2645.59,2646.56,2644.42,2645.92,913,18,0,7,10,2024,0,0,1,1,0,0
2024-10-07 18:30:00,2645.93,2648.95,2645.57,2648.8,842,18,0,7,10,2024,0,0,1,1,0,0
2024-10-07 18:35:00,2648.98,2649.68,2647.2,2648.17,1046,18,0,7,10,2024,0,0,1,1,0,0
2024-10-07 18:40:00,2648.21,2649.61,2648.21,2649.13,602,18,0,7,10,2024,0,0,1,1,0,0
2024-10-07 18:45:00,2649.15,2650.05,2648.09,2648.09,559,18,0,7,10,2024,0,0,1,1,0,0
2024-10-07 18:50:00,2648.12,2648.83,2646.81,2647.15,564,18,0,7,10,2024,0,0,1,1,0,0
2024-10-07 18:55:00,2647.19,2647.25,2645.39,2645.57,666,18,0,7,10,2024,0,0,1,1,0,0
2024-10-07 19:00:00,2645.58,2646.67,2644.92,2644.93,485,19,0,7,10,2024,0,0,1,1,0,0
2024-10-07 19:05:00,2644.91,2645.54,2644.51,2645.4,552,19,0,7,10,2024,0,0,1,1,0,0
2024-10-07 19:10:00,2645.4,2645.54,2643.84,2644.04,465,19,0,7,10,2024,0,0,1,1,0,0
2024-10-07 19:15:00,2643.99,2645.08,2643.58,2644.57,569,19,0,7,10,2024,0,0,1,1,0,0
2024-10-07 19:20:00,2644.61,2644.88,2643.86,2644.15,459,19,0,7,10,2024,0,0,1,1,0,0
2024-10-07 19:25:00,2644.14,2644.15,2642.54,2643.35,618,19,0,7,10,2024,0,0,1,1,0,0
2024-10-07 19:30:00,2643.34,2644.52,2643.23,2643.43,901,19,0,7,10,2024,0,0,1,1,0,0
2024-10-07 19:35:00,2643.35,2644.99,2643.33,2644.1,548,19,0,7,10,2024,0,0,1,1,0,0
2024-10-07 19:40:00,2644.11,2644.2,2643.0,2643.88,344,19,0,7,10,2024,0,0,1,1,0,0
2024-10-07 19:45:00,2643.84,2644.86,2643.83,2644.54,447,19,0,7,10,2024,0,0,1,1,0,0
2024-10-07 19:50:00,2644.51,2645.99,2644.46,2645.65,366,19,0,7,10,2024,0,0,1,1,0,0
2024-10-07 19:55:00,2645.67,2646.82,2645.39,2646.73,497,19,0,7,10,2024,0,0,1,1,0,0
2024-10-07 20:00:00,2646.58,2647.02,2646.09,2646.49,360,20,0,7,10,2024,0,0,1,1,0,0
2024-10-07 20:05:00,2646.49,2646.73,2644.96,2645.99,460,20,0,7,10,2024,0,0,1,1,0,0
2024-10-07 20:10:00,2646.03,2646.82,2645.49,2646.63,288,20,0,7,10,2024,0,0,1,1,0,0
2024-10-07 20:15:00,2646.62,2646.89,2645.33,2645.53,374,20,0,7,10,2024,0,0,1,1,0,0
2024-10-07 20:20:00,2645.53,2645.93,2644.12,2644.44,464,20,0,7,10,2024,0,0,1,1,0,0
2024-10-07 20:25:00,2644.47,2646.64,2644.07,2645.96,616,20,0,7,10,2024,0,0,1,1,0,0
2024-10-07 20:30:00,2645.96,2646.74,2645.94,2646.69,431,20,0,7,10,2024,0,0,1,1,0,0
2024-10-07 20:35:00,2646.71,2647.52,2646.71,2647.33,255,20,0,7,10,2024,0,0,1,1,0,0
2024-10-07 20:40:00,2647.35,2648.45,2647.35,2648.41,395,20,0,7,10,2024,0,0,1,1,0,0
2024-10-07 20:45:00,2648.43,2648.66,2647.72,2648.09,379,20,0,7,10,2024,0,0,1,1,0,0
2024-10-07 20:50:00,2648.1,2648.31,2647.34,2647.91,568,20,0,7,10,2024,0,0,1,1,0,0
2024-10-07 20:55:00,2647.93,2648.04,2647.45,2647.89,362,20,0,7,10,2024,0,0,1,1,0,0
2024-10-07 21:00:00,2647.89,2648.0,2646.3,2646.61,486,21,0,7,10,2024,0,0,1,1,0,0
